patient	feature_1	feature_2	project
TCGA-12-1093	-11.103796173213	-21.2994102186359	GBM
TCGA-12-1094	-18.675261813634	-26.2997484485379	GBM
TCGA-12-1095	-12.3692775381674	-32.5499902655267	GBM
TCGA-12-1096	-10.3358423478903	-25.9730276419076	GBM
TCGA-12-1097	-19.206866564156	-25.6209310581251	GBM
TCGA-12-1098	-7.54216035705154	-31.5628392841574	GBM
TCGA-12-1099	-13.6742190676233	-17.3196133102522	GBM
TCGA-12-1597	-14.396046509719	-32.5915191327459	GBM
TCGA-12-1598	-8.95753704865346	-26.201744990345	GBM
TCGA-12-1599	-16.8905077185487	-29.0575794379786	GBM
TCGA-12-1600	-20.6583519952606	-28.2788932724711	GBM
TCGA-12-1602	-7.24421462659959	-30.5858189124019	GBM
TCGA-12-3644	-21.6861599501178	-25.4673423078316	GBM
TCGA-12-3646	-20.7053867884751	-26.5605286265145	GBM
TCGA-12-3648	-17.7773613357707	-31.2650179968296	GBM
TCGA-12-3649	-15.4452564579708	-31.4571932513594	GBM
TCGA-12-3650	-17.7845673397106	-29.4747592152003	GBM
TCGA-12-3651	-11.3385568939833	-27.9779471606747	GBM
TCGA-12-3652	-17.2694015917832	-31.9092644400352	GBM
TCGA-12-3653	-12.2715595871753	-30.7132229909756	GBM
TCGA-12-5295	-8.53916264805828	-26.8602586753004	GBM
TCGA-12-5299	-12.9184376497203	-34.0938814792844	GBM
TCGA-12-5301	-16.0966938911934	-26.8322561845307	GBM
TCGA-13-0714	-31.9054092525659	4.04629103753803	OV
TCGA-13-0717	-25.8715076406686	1.50697195179975	OV
TCGA-13-0720	-33.3114990729432	5.23945508336404	OV
TCGA-13-0723	-24.2077036026969	25.8316582766422	OV
TCGA-13-0724	-24.8109175449674	10.8538050077443	OV
TCGA-13-0725	-23.7877903215164	7.39106759776188	OV
TCGA-13-0726	-33.3414364787504	8.06094774970338	OV
TCGA-13-0727	-29.5171438402581	-4.54305671451917	OV
TCGA-13-0730	-21.977384077521	9.97227899225548	OV
TCGA-13-0751	-26.6034938214194	3.70199911154513	OV
TCGA-13-0755	-33.5038051069029	7.76632634170863	OV
TCGA-13-0757	-25.515314290901	0.548875086060921	OV
TCGA-13-0758	-2.86111097108364	24.2445101782551	OV
TCGA-13-0760	-20.4026453196765	6.60710940312222	OV
TCGA-13-0761	-2.7456535389761	-1.03788889759949	OV
TCGA-13-0762	-29.1086762744918	1.9618127555912	OV
TCGA-13-0764	-20.469920318249	10.7964169815318	OV
TCGA-13-0765	-28.7158319192646	-1.5390478628447	OV
TCGA-13-0766	-30.7902140345963	6.38598811134845	OV
TCGA-13-0768	-6.44034859697804	16.9001422828915	OV
TCGA-13-0791	-20.3812617006875	12.0164868459392	OV
TCGA-13-0792	-31.798215139615	8.11185144206524	OV
TCGA-13-0793	-27.630590566647	2.77641722630263	OV
TCGA-13-0794	-9.83274318986015	13.7746118037582	OV
TCGA-13-0795	-23.4159779657176	11.6877324679052	OV
TCGA-13-0797	-31.471521280968	5.43193368057764	OV
TCGA-13-0799	7.16557334169598	-8.33093799972129	OV
TCGA-13-0800	-18.2176968452362	11.3136318612612	OV
TCGA-13-0801	-28.6576255215774	14.5404625565781	OV
TCGA-13-0802	-26.9488360679928	6.84779644727077	OV
TCGA-13-0803	-22.8635425059477	-1.80872577727556	OV
TCGA-13-0804	-23.473781587985	12.8146605267803	OV
TCGA-13-0805	-28.4140756956153	7.43573973484377	OV
TCGA-13-0807	-2.35089367477875	1.56193263436836	OV
TCGA-13-0883	-32.8399653276981	6.9813452554928	OV
TCGA-13-0884	-26.2932833002153	3.68445629922903	OV
TCGA-13-0885	-25.7979861843436	5.7215861094171	OV
TCGA-13-0886	-12.834765341588	12.3705184679805	OV
TCGA-13-0887	-27.0737037991944	6.41159962504263	OV
TCGA-13-0888	-26.746260478012	10.8117718980338	OV
TCGA-13-0889	-22.3783960739403	2.19636413478377	OV
TCGA-13-0890	-25.3544751148362	4.62454214554502	OV
TCGA-13-0891	-14.7017544280019	3.57612559851786	OV
TCGA-13-0893	-32.3605172694301	6.91667531877783	OV
TCGA-13-0894	-23.5392470755127	5.02989499644822	OV
TCGA-13-0897	-22.8921407696787	7.11142706581051	OV
TCGA-13-0899	-19.1751326663349	12.1968285014841	OV
TCGA-13-0900	-30.7296801813572	7.45950420943104	OV
TCGA-13-0901	-28.4071113205626	10.7364188775212	OV
TCGA-13-0903	-32.7562563281476	6.86200103449806	OV
TCGA-13-0904	-24.9231173473604	6.66152828236875	OV
TCGA-13-0905	-32.1856563697425	6.65351077222802	OV
TCGA-13-0906	-26.6221437169137	7.19605320382189	OV
TCGA-13-0908	-32.1943742630357	6.42991173116013	OV
TCGA-13-0910	-29.5035785002795	0.417965776685556	OV
TCGA-13-0911	-26.6501096625339	3.66573979840135	OV
TCGA-13-0912	-26.5653919805169	-2.82913655540144	OV
TCGA-13-0913	-29.4354662174696	5.80007850148573	OV
TCGA-13-0916	-27.3373043340067	9.22151815112342	OV
TCGA-13-0919	-2.69948588482446	-1.26481752973377	OV
TCGA-13-0920	-25.3312389606596	9.10703487543972	OV
TCGA-13-0921	-9.58711302487695	-19.3636034429208	OV
TCGA-13-0923	-29.2251138045423	6.35957704405683	OV
TCGA-13-0924	-25.9401272689579	9.79886809115973	OV
TCGA-13-1403	-29.9031713433527	4.67551783639756	OV
TCGA-13-1404	-32.0887577972854	5.48156067699005	OV
TCGA-13-1405	-6.2841358806564	5.39937075535934	OV
TCGA-13-1407	-27.3990761351752	2.03150982647648	OV
TCGA-13-1408	-12.5639041381011	4.58705582773781	OV
TCGA-13-1409	-25.411617074362	0.699987055147959	OV
TCGA-13-1410	-27.97725691969	1.80005884426934	OV
TCGA-13-1411	-26.0867448528497	5.04272542300047	OV
TCGA-13-1412	-23.2443804343246	19.0380856559702	OV
TCGA-13-1477	30.4104316624213	-14.1832186522625	OV
TCGA-13-1481	-26.8346354128971	6.72225312764683	OV
TCGA-13-1482	-13.7518844152339	-18.7404507113274	OV
TCGA-13-1483	-32.9328720555446	7.34595959759611	OV
TCGA-13-1484	-23.4695442823073	4.68996414251911	OV
TCGA-13-1485	-10.8735953911152	-10.8770369321691	OV
TCGA-13-1487	-25.6725681093736	11.3487690416776	OV
TCGA-13-1488	-26.1252804480609	6.92890050212141	OV
TCGA-13-1489	-26.3126128106654	5.91678909285443	OV
TCGA-13-1491	-27.6138554626047	1.73348757898985	OV
TCGA-13-1492	-26.5756977686175	15.6931140844633	OV
TCGA-13-1494	-23.5115888729088	6.04507938790967	OV
TCGA-13-1495	-30.328012177523	0.591905724885317	OV
TCGA-13-1496	-22.5880856944287	10.9643702106678	OV
TCGA-13-1497	-26.5953198291129	7.95886802050244	OV
TCGA-13-1498	-2.60614016066662	5.22413643788623	OV
TCGA-13-1499	-25.6276245908822	8.00744199593953	OV
TCGA-13-1500	-29.0776592038987	3.14104802575033	OV
TCGA-13-1501	-32.1448761923494	6.72885618380117	OV
TCGA-13-1504	-21.9301627029631	10.1418939576681	OV
TCGA-13-1505	-28.8433105509929	10.3603610388479	OV
TCGA-13-1506	-30.1357143841157	-2.38509124138552	OV
TCGA-13-1507	-1.69715077366297	21.9657657056415	OV
TCGA-13-1509	-28.0297127033652	7.61038893134748	OV
TCGA-13-1510	-16.6186348670154	3.61064060521984	OV
TCGA-13-1511	-28.1089829804596	4.12533540485449	OV
TCGA-13-1512	-33.1439646715054	3.77238154417559	OV
TCGA-13-1817	-25.0855915230126	21.753421438913	OV
TCGA-13-1819	-28.62975940111	6.87349087183255	OV
TCGA-13-2057	-30.6971660252317	-13.0182024096987	OV
TCGA-13-2059	-24.4582550382121	8.36384932005144	OV
TCGA-13-2060	-16.8452673722305	13.3542228537995	OV
TCGA-13-2061	-25.7436440628032	9.77479430625909	OV
TCGA-13-2065	-25.9298380645684	11.5622062084076	OV
TCGA-13-2066	-9.58089174824732	9.95733501499525	OV
TCGA-13-2071	-32.0019502915479	7.80980665533498	OV
TCGA-13-A5FT	-29.0669259404794	3.77721662417684	OV
TCGA-13-A5FU	-15.2329098669428	11.2584500776524	OV
TCGA-14-0736	-9.28339982218419	-30.8894963721656	GBM
TCGA-14-0740	-8.47125058253855	-23.234874798583	GBM
TCGA-14-0781	-11.8406928813522	-22.3961671745495	GBM
TCGA-14-0783	-19.8556915480989	-26.4370581743898	GBM
TCGA-14-0786	-16.3349544986562	-31.8688499080705	GBM
TCGA-14-0787	-18.9358517532006	-26.1048325260241	GBM
TCGA-14-0789	-15.349396180782	-26.4398850235944	GBM
TCGA-14-0790	-16.1122410968606	-28.9038330874195	GBM
TCGA-14-0812	-17.8397059981731	-24.8039123609009	GBM
TCGA-14-0813	-10.7619552474379	-27.2595795974836	GBM
TCGA-14-0817	-16.0108856359617	-25.6287195099509	GBM
TCGA-14-0862	-7.8305675390752	-26.9897394376532	GBM
TCGA-14-0865	-20.2738094287871	-25.4669757424893	GBM
TCGA-14-0866	-16.4305776304057	-30.4368212909223	GBM
TCGA-14-0867	-21.3345018838708	-23.805808281438	GBM
TCGA-14-0871	-16.036902023718	-24.2322387811504	GBM
TCGA-14-1034	-18.1461055367268	-24.993497326574	GBM
TCGA-14-1037	-12.0390018899534	-32.3391236407307	GBM
TCGA-14-1043	-14.6085126945402	-27.8465498103714	GBM
TCGA-14-1395	-12.1356790221438	-30.2405982970129	GBM
TCGA-14-1396	0.954400010272016	-30.5356976691507	GBM
TCGA-14-1401	-16.155976942869	-27.0388494151439	GBM
TCGA-14-1402	-16.9477199594396	-31.9459234544507	GBM
TCGA-14-1450	-15.5145864042877	-25.625895798918	GBM
TCGA-14-1451	-18.9926648970933	-23.9857658080427	GBM
TCGA-14-1452	-14.7500925549681	-27.7264495371686	GBM
TCGA-14-1453	-11.0127452690703	-32.2595301727715	GBM
TCGA-14-1454	-21.5576965679878	-24.9729406835223	GBM
TCGA-14-1455	-10.5077239100442	-27.632906890099	GBM
TCGA-14-1456	0.341924975672352	19.2723074297791	GBM
TCGA-14-1458	-6.9914831778521	-13.0298379440288	GBM
TCGA-14-1459	-17.9291155075191	-27.976118497149	GBM
TCGA-14-1794	-20.1318759227168	-24.8914916452332	GBM
TCGA-14-1795	-16.4855610093563	-27.2423122954124	GBM
TCGA-14-1821	0.594262210869188	9.022816326499	GBM
TCGA-14-1823	-13.483473524314	-30.8930200856792	GBM
TCGA-14-1825	-11.7459722710555	-26.6507774699834	GBM
TCGA-14-1827	-16.8852534021153	-27.2810579987349	GBM
TCGA-14-1829	-10.8888890678272	-27.624848603935	GBM
TCGA-14-2554	-15.7357493751535	-29.1449812900936	GBM
TCGA-14-2555	-17.6076978532927	-31.2475461306644	GBM
TCGA-14-3476	-10.9778241025842	-26.8719314324427	GBM
TCGA-14-3477	-18.6710102693118	-20.7312353693352	GBM
TCGA-14-4157	8.95155493101382	-14.4215941753872	GBM
TCGA-15-0742	-19.0863722784518	-26.0430099754297	GBM
TCGA-15-1444	-4.18022165714476	-15.4379044667751	GBM
TCGA-15-1446	-15.539394693582	-26.8400001777877	GBM
TCGA-15-1447	-4.26665729509305	-11.6282855562333	GBM
TCGA-15-1449	-6.41427456664837	-21.8184120313725	GBM
TCGA-16-0846	-13.674795927001	-18.8262386339434	GBM
TCGA-16-0848	-18.6112530125481	-29.1062638727634	GBM
TCGA-16-0849	12.3545324879332	-22.7138853131294	GBM
TCGA-16-0850	-17.9494601581103	-19.7023714440991	GBM
TCGA-16-0861	-9.43687724369708	-29.5264103834252	GBM
TCGA-16-1045	-10.2515225801832	-30.5922139560943	GBM
TCGA-16-1047	-12.175712347417	-30.0212564431669	GBM
TCGA-16-1055	-17.4956081107115	-27.3627538425252	GBM
TCGA-16-1056	-14.112469568117	-26.9459075686525	GBM
TCGA-16-1060	-10.8072327885383	-32.8922225724419	GBM
TCGA-16-1062	-16.6653835728562	-30.1299662285884	GBM
TCGA-16-1063	-12.8629045779826	-33.7297340624429	GBM
TCGA-16-1460	7.86415210491537	12.9327104763046	GBM
TCGA-18-3406	-6.88888953612766	18.4835433707218	LUSC
TCGA-18-3407	-18.1566922691259	19.3799492139855	LUSC
TCGA-18-3408	-18.5398374634729	21.2061950937951	LUSC
TCGA-18-3409	-11.2178485962144	-1.71485772017294	LUSC
TCGA-18-3410	-19.3734640729072	14.6714936233756	LUSC
TCGA-18-3411	-19.8178407871746	23.3267309353424	LUSC
TCGA-18-3412	-20.2104028668663	20.0902407416453	LUSC
TCGA-18-3414	-11.4352125817303	14.016136438288	LUSC
TCGA-18-3415	-20.3370891461284	22.4687883527576	LUSC
TCGA-18-3416	-16.669659918092	20.4431283293565	LUSC
TCGA-18-3417	-18.923717530375	12.1425204605132	LUSC
TCGA-18-3419	-17.1842793737555	11.6466847804803	LUSC
TCGA-18-3421	-12.9424226787089	20.3263682008202	LUSC
TCGA-18-4083	-4.0818697756792	-9.39204778278058	LUSC
TCGA-18-4086	-22.3737352012191	18.806964319872	LUSC
TCGA-18-4721	-18.5119529159939	20.2088589495187	LUSC
TCGA-18-5592	-21.790704322389	24.4167263421453	LUSC
TCGA-18-5595	-7.04037121735434	27.4578740772704	LUSC
TCGA-19-0955	-1.64652262190597	-31.1282611443064	GBM
TCGA-19-0957	-16.8006867312697	-26.9276905050918	GBM
TCGA-19-0960	4.12756425756564	30.4228119304233	GBM
TCGA-19-0962	-16.0418508743245	-27.8877607079846	GBM
TCGA-19-0963	-15.8437939624547	-27.8955006033262	GBM
TCGA-19-0964	-13.9198192491499	-27.1242422781581	GBM
TCGA-19-1385	-12.468492749126	-22.4634813552349	GBM
TCGA-19-1386	-14.4172266592364	-32.6752439005582	GBM
TCGA-19-1387	-20.5939495295606	-27.7105292918611	GBM
TCGA-19-1388	-11.2096486338274	-20.5382285327594	GBM
TCGA-19-1389	-10.1222205272223	-25.3918575988501	GBM
TCGA-19-1390	-1.81488757955401	-27.7306526737459	GBM
TCGA-19-1392	-18.7365163888199	-30.3001891382769	GBM
TCGA-19-1786	-16.3376685691957	-32.0951538276729	GBM
TCGA-19-1787	-6.64253643506404	-21.9423381058311	GBM
TCGA-19-1788	2.34562316799221	17.6903846878566	GBM
TCGA-19-1789	-17.0414277349707	-31.7578087917284	GBM
TCGA-19-1790	-15.8714482210993	-26.2004776530418	GBM
TCGA-19-1791	-10.3234263156259	-27.5754402100822	GBM
TCGA-19-2619	-13.1958812347525	-33.8069613024005	GBM
TCGA-19-2620	-13.9989090852986	-26.8604846265183	GBM
TCGA-19-2621	-18.3623515142345	-25.0643409909919	GBM
TCGA-19-2623	-18.9834525597536	-23.5364586490123	GBM
TCGA-19-2624	-17.7985447207999	-28.2934223323114	GBM
TCGA-19-2625	-8.23209484690589	-26.7365272340254	GBM
TCGA-19-2629	-9.75680883025146	-28.6169674731331	GBM
TCGA-19-2631	-14.9243760227527	-29.6901799394476	GBM
TCGA-19-4065	-13.3439395185358	-22.1473997944489	GBM
TCGA-19-4068	-13.086770216307	-33.8343545014406	GBM
TCGA-19-5947	-8.24457483891798	-29.9584004565408	GBM
TCGA-19-5950	-16.6439993021841	-30.9334797457078	GBM
TCGA-19-5951	-17.0692572493034	-31.7356642679157	GBM
TCGA-19-5952	-12.2607451805563	-32.2333569912695	GBM
TCGA-19-5953	-15.2009154239687	-26.034778670636	GBM
TCGA-19-5954	-15.8078204221468	-30.1216356067507	GBM
TCGA-19-5955	-12.6224132730368	-22.6535734038553	GBM
TCGA-19-5956	38.6660267165158	12.8822976954572	GBM
TCGA-19-5958	-14.3190337981933	-28.3846063439848	GBM
TCGA-19-5959	-16.392855213189	-31.8986260992075	GBM
TCGA-19-5960	-8.02038034392904	-30.4091771910573	GBM
TCGA-19-A60I	-18.9626960395323	-25.4730634298623	GBM
TCGA-19-A6J4	8.47638678569998	-18.4198251194175	GBM
TCGA-19-A6J5	-18.9813405418915	-29.0015434443101	GBM
TCGA-20-0987	-2.01422846108318	1.83580752223878	OV
TCGA-20-0990	-26.8697148470108	2.67950475400792	OV
TCGA-20-0991	2.08007745387309	-2.98786923204539	OV
TCGA-20-0996	19.3170539675426	15.2136129116779	OV
TCGA-20-1682	-23.4173116193586	6.75124003022672	OV
TCGA-20-1683	-7.73848790869586	27.7792451795334	OV
TCGA-20-1684	-24.8703912137066	10.1689642243489	OV
TCGA-20-1685	-28.3593529741582	7.54385225726076	OV
TCGA-20-1686	-28.1508522706159	10.3012350809644	OV
TCGA-20-1687	-33.2319373002231	5.01456431892776	OV
TCGA-21-1070	-21.7203025390946	9.16578883462474	LUSC
TCGA-21-1071	-22.3363441332477	15.1638441971295	LUSC
TCGA-21-1072	-18.5344991359072	17.5110240179309	LUSC
TCGA-21-1075	-22.0285912895378	17.5736080722622	LUSC
TCGA-21-1076	-18.1764653658233	19.5937010908538	LUSC
TCGA-21-1077	-19.3041153247483	18.3071021822563	LUSC
TCGA-21-1078	20.7184107067059	9.71261796765575	LUSC
TCGA-21-1079	-12.5477758671409	17.8703302317618	LUSC
TCGA-21-1080	-26.3703815341939	18.0695543918708	LUSC
TCGA-21-1081	-15.4003150244381	18.4735663369587	LUSC
TCGA-21-1082	-18.2277688509819	15.873995985197	LUSC
TCGA-21-1083	-25.6018957937987	11.5402689697087	LUSC
TCGA-21-5782	-17.7531295801402	15.4422864101654	LUSC
TCGA-21-5783	-15.8749342428897	12.5703447517974	LUSC
TCGA-21-5784	-10.8414456809213	11.9252344487651	LUSC
TCGA-21-5786	-19.1447233416259	12.5463738549527	LUSC
TCGA-21-5787	-10.9162407222292	10.9053238846239	LUSC
TCGA-21-A5DI	-16.1829783748721	15.1241399083966	LUSC
TCGA-22-0940	-16.9979857949058	18.9212089704424	LUSC
TCGA-22-0944	-20.9305613199828	21.237545339371	LUSC
TCGA-22-1000	-5.78770759174739	17.1869440027087	LUSC
TCGA-22-1002	-15.6811488814346	14.798064639497	LUSC
TCGA-22-1005	-7.53332220522144	10.268348622585	LUSC
TCGA-22-1011	-14.8598723467488	15.3079222575792	LUSC
TCGA-22-1012	-20.8076153426497	12.3021816285864	LUSC
TCGA-22-1016	-12.1873740105082	15.8888110699659	LUSC
TCGA-22-1017	-5.26792680636673	3.31469601540468	LUSC
TCGA-22-4591	-22.2156910395875	13.844550475159	LUSC
TCGA-22-4593	-15.6362186954187	15.4838009339108	LUSC
TCGA-22-4594	-10.3641913116893	0.0507283982033518	LUSC
TCGA-22-4595	-17.7712720565089	18.3507946495076	LUSC
TCGA-22-4596	-3.2939188625122	0.579359312429316	LUSC
TCGA-22-4599	-21.9281277488139	23.222525224524	LUSC
TCGA-22-4601	-21.271059875238	18.2096147924181	LUSC
TCGA-22-4604	-20.2651101297667	19.585880891621	LUSC
TCGA-22-4605	-20.6520501598563	16.998858115291	LUSC
TCGA-22-4607	-24.2801922016595	14.3392869582824	LUSC
TCGA-22-4609	-15.1257833446625	19.147835092197	LUSC
TCGA-22-4613	-22.4844331716934	19.3150047306294	LUSC
TCGA-22-5471	-19.8957929457985	19.644607983978	LUSC
TCGA-22-5472	-24.0459765076619	17.5223270261296	LUSC
TCGA-22-5473	-20.0827109580597	21.3434719608532	LUSC
TCGA-22-5474	-21.2187062098157	21.1040426872325	LUSC
TCGA-22-5477	-19.9485574980778	21.5036054042147	LUSC
TCGA-22-5478	-16.5271866195348	12.2682149034004	LUSC
TCGA-22-5479	-18.7341885874464	20.4498981312687	LUSC
TCGA-22-5480	-20.4320591249463	2.86952169394244	LUSC
TCGA-22-5481	5.07964541710257	-1.08498051164961	LUSC
TCGA-22-5482	-23.2307216849964	18.4168899105187	LUSC
TCGA-22-5483	-23.144032890446	18.1655220574351	LUSC
TCGA-22-5485	-24.1271848520765	17.8667521081242	LUSC
TCGA-22-5489	-22.7315208920432	15.080823984619	LUSC
TCGA-22-5491	-21.932665681352	19.3073148260744	LUSC
TCGA-22-5492	-16.695614304361	11.7687151158367	LUSC
TCGA-22-A5C4	-16.5371701299717	12.333969048229	LUSC
TCGA-23-1021	-28.681154350479	0.353240566036723	OV
TCGA-23-1022	-25.3087961388821	3.70480894264355	OV
TCGA-23-1023	-33.0767061107689	7.62104636274084	OV
TCGA-23-1024	-22.8005023710274	4.96632656683319	OV
TCGA-23-1026	-13.6663234421143	8.980248278645	OV
TCGA-23-1027	-31.553685932365	6.19288148539581	OV
TCGA-23-1028	-29.5929342814877	2.99995871734103	OV
TCGA-23-1029	-29.043429858856	4.17237311666622	OV
TCGA-23-1030	-25.9825258345657	1.73656165522392	OV
TCGA-23-1031	-28.5548474322602	5.93531828737046	OV
TCGA-23-1032	-10.7808207003698	3.87694857949456	OV
TCGA-23-1107	-15.0929060181745	8.86101085149953	OV
TCGA-23-1109	-14.3930871754328	9.49600722068988	OV
TCGA-23-1110	-17.2123921231173	7.98090469976534	OV
TCGA-23-1111	-14.3049690771258	-8.15718379376862	OV
TCGA-23-1113	-28.7703182774456	-1.19432641373941	OV
TCGA-23-1114	-25.3083075425415	9.00197581255521	OV
TCGA-23-1116	-12.1874562692609	6.45468772622709	OV
TCGA-23-1117	-33.9681807378752	5.10070674972112	OV
TCGA-23-1118	-30.5243530987442	7.14118165366475	OV
TCGA-23-1119	-28.0930106147809	7.45342889631187	OV
TCGA-23-1120	-33.9885908384473	7.93114109402079	OV
TCGA-23-1121	-23.8617134303369	10.4596690615189	OV
TCGA-23-1122	-25.7906982190444	7.42011974972627	OV
TCGA-23-1123	-26.9296306042501	4.4215478020984	OV
TCGA-23-1124	-25.0099655814837	9.69336131777274	OV
TCGA-23-1809	-20.6122987285645	22.4232487606764	OV
TCGA-23-2072	-22.6202274082591	-1.97584871376441	OV
TCGA-23-2077	-20.5897235902304	6.52405271408546	OV
TCGA-23-2078	10.1898367030072	0.543521941171402	OV
TCGA-23-2079	-26.2049183331987	11.6520308479734	OV
TCGA-23-2081	-31.7797376217046	6.09474406102253	OV
TCGA-23-2084	-28.0695080221622	5.04773055591957	OV
TCGA-23-2641	-31.8411658949357	4.4326594202599	OV
TCGA-23-2643	-29.2935370222441	11.3159225368167	OV
TCGA-23-2645	-17.1884633474107	25.4344694883813	OV
TCGA-23-2647	-0.56611860651771	2.06030696537993	OV
TCGA-23-2649	-26.5863020441909	5.59898082264852	OV
TCGA-24-0966	9.82784224935652	-12.7133873317993	OV
TCGA-24-0968	-21.4088795438839	13.1647533994633	OV
TCGA-24-0970	-23.5059205379218	2.99357398325996	OV
TCGA-24-0975	-13.7283734385627	8.44281852760861	OV
TCGA-24-0979	-0.610574067723152	-1.77285134282781	OV
TCGA-24-0980	-34.0131455472728	7.97422341970785	OV
TCGA-24-0982	-23.5965178739056	1.66678233170013	OV
TCGA-24-1103	-32.4772996648531	6.16748474005814	OV
TCGA-24-1104	-31.6664538410529	6.9401604170376	OV
TCGA-24-1105	0.8635846142566	-7.96174366536848	OV
TCGA-24-1413	-29.9044913928365	2.90900176951038	OV
TCGA-24-1416	8.30806281031504	2.97256969354893	OV
TCGA-24-1417	-21.1422152250751	8.60699530655349	OV
TCGA-24-1418	-24.8077793104586	3.13826717289889	OV
TCGA-24-1419	-28.9389125074597	9.43500370837383	OV
TCGA-24-1422	-25.0421963323937	3.44812709818513	OV
TCGA-24-1423	-28.9939157906218	10.3639644199627	OV
TCGA-24-1424	-27.9510951593989	10.5197735083939	OV
TCGA-24-1425	-32.3003364262986	6.15786913186354	OV
TCGA-24-1426	-28.7170054863122	0.491662608871761	OV
TCGA-24-1427	-31.7720611633493	8.51368383768272	OV
TCGA-24-1428	-30.1260970716979	6.97889153074196	OV
TCGA-24-1430	-25.4087319300624	6.94005634088716	OV
TCGA-24-1431	-25.8735750892679	2.25352008690524	OV
TCGA-24-1434	-20.5835070699883	13.1766068239461	OV
TCGA-24-1435	-33.0098737680502	8.75792361041982	OV
TCGA-24-1436	-26.9360720240245	4.71025266783252	OV
TCGA-24-1463	-28.1060715531172	-3.36768252367519	OV
TCGA-24-1464	-1.82136090097509	-8.10548207516249	OV
TCGA-24-1466	-27.1432321682161	4.72364348884064	OV
TCGA-24-1467	-23.6262354012388	5.69263491000583	OV
TCGA-24-1469	-21.2274416750477	10.8269382617202	OV
TCGA-24-1470	-32.9925178898719	5.50367820384086	OV
TCGA-24-1471	-18.5376866047859	2.3007865272134	OV
TCGA-24-1474	-26.4330703977704	-1.32414123296547	OV
TCGA-24-1544	-22.8437632147173	10.4918695148475	OV
TCGA-24-1545	-2.1950912219804	-9.51889720751737	OV
TCGA-24-1546	-31.7369542147407	7.40008705280474	OV
TCGA-24-1548	-24.7606310957424	5.58908713212631	OV
TCGA-24-1549	-18.9529296793378	11.2038350343163	OV
TCGA-24-1550	-27.0012708203271	8.63316396333674	OV
TCGA-24-1551	-25.3219520639843	-2.99003813012515	OV
TCGA-24-1552	-20.3461361084843	2.77218938053511	OV
TCGA-24-1553	-22.7660954844523	5.16652823230019	OV
TCGA-24-1555	-32.0774346059641	4.26263499153991	OV
TCGA-24-1556	-26.694955166412	6.97671778486584	OV
TCGA-24-1557	-26.8902361122178	6.44836432877258	OV
TCGA-24-1558	-27.6482637627223	9.17126595476872	OV
TCGA-24-1560	-28.4322759135881	0.429480396368503	OV
TCGA-24-1562	-29.7863447286731	2.46982994952845	OV
TCGA-24-1563	-31.9750550576325	3.99107943063952	OV
TCGA-24-1564	-15.0434537281241	2.64047045798108	OV
TCGA-24-1565	20.0639344680492	-3.27771877420362	OV
TCGA-24-1567	-28.0238032930345	14.2121140046551	OV
TCGA-24-1603	-28.1285459831189	0.851661214165751	OV
TCGA-24-1604	-29.1530598089222	6.06388622832141	OV
TCGA-24-1614	-23.7074919572051	7.43615755982875	OV
TCGA-24-1616	-27.2932033879162	4.84018983925152	OV
TCGA-24-1842	-23.5976129947263	9.09154071335374	OV
TCGA-24-1843	-20.1863905521724	10.110789580192	OV
