feature_1	feature_2	project
TCGA-G4-6322	41.8468813568046	-5.43902427265302	COAD
TCGA-G4-6323	39.3106858313495	-9.17409560587824	COAD
TCGA-G4-6586	40.3725674007056	-5.6224532457415	COAD
TCGA-G4-6588	40.1373721005835	-5.51346464491387	COAD
TCGA-G4-6625	40.7860653418766	-8.92137045024254	COAD
TCGA-G4-6626	40.2552209997115	-10.4434449073283	COAD
TCGA-G4-6627	37.0730303172666	-7.9013013476149	COAD
TCGA-G4-6628	38.5553792318417	-6.22426307292812	COAD
TCGA-NH-A50T	46.8305838412358	-9.64903828770808	COAD
TCGA-NH-A50U	45.4833483467626	-12.5956732019554	COAD
TCGA-NH-A50V	40.2736474780093	-7.829855222775	COAD
TCGA-NH-A5IV	42.1819386307809	-6.02155009822599	COAD
TCGA-NH-A6GA	42.6566426612927	-7.38889091985255	COAD
TCGA-NH-A6GB	47.3772850916839	-11.3843989645249	COAD
TCGA-NH-A6GC	40.1701716384709	-11.9838594397559	COAD
TCGA-NH-A8F7	45.6643544540924	-10.0817927697091	COAD
TCGA-NH-A8F8	41.3573042108189	-11.7900620184692	COAD
TCGA-QG-A5YV	43.0500837961542	-8.04789445943155	COAD
TCGA-QG-A5YW	44.7735475559969	-12.3337685936453	COAD
TCGA-QG-A5YX	46.1989658143762	-11.0590941693264	COAD
TCGA-QG-A5Z1	43.9859833204156	-11.1701975352128	COAD
TCGA-QG-A5Z2	39.3938155501919	-6.50616952305735	COAD
TCGA-QL-A97D	41.2479050920319	-8.28231114886685	COAD
TCGA-RU-A8FL	45.5559785453073	-10.6783389824244	COAD
TCGA-SS-A7HO	46.4492555080987	-10.9120713336479	COAD
TCGA-T9-A92H	45.3340418495303	-9.40137585635797	COAD
TCGA-WS-AB45	-1.64768711482746	13.487542694921	COAD
TCGA-FA-8693	-4.77439501955342	1.6689149763848	DLBC
TCGA-FA-A4BB	-4.45067915288283	2.2654937886711	DLBC
TCGA-FA-A4XK	-6.15324286432393	2.12693948065655	DLBC
TCGA-FA-A6HN	-4.89303665762573	2.72993391859826	DLBC
TCGA-FA-A6HO	-4.88398499717266	2.94097571859318	DLBC
TCGA-FA-A7DS	-5.8025177975255	2.26595956791291	DLBC
TCGA-FA-A7Q1	-6.09075275070401	2.01236670852275	DLBC
TCGA-FA-A82F	-5.78322545629123	2.99816478902842	DLBC
TCGA-FA-A86F	-4.94924975917572	3.24078446061445	DLBC
TCGA-FF-8041	-5.18909028246548	1.72530963315796	DLBC
TCGA-FF-8042	-5.71346410827921	1.54751447355147	DLBC
TCGA-FF-8043	-5.91415850845999	1.37092408180084	DLBC
TCGA-FF-8046	-5.0741271828956	1.15475475743863	DLBC
TCGA-FF-8047	-5.7290236603949	1.43275616617491	DLBC
TCGA-FF-8061	-5.00476858144349	1.42655171570618	DLBC
TCGA-FF-8062	-4.92899002134174	1.79408301766078	DLBC
TCGA-FF-A7CQ	-5.62868762380984	2.45292183158545	DLBC
TCGA-FF-A7CR	-5.54526081624355	3.03851742007987	DLBC
TCGA-FF-A7CW	-4.81621685238825	2.25377504437123	DLBC
TCGA-FF-A7CX	-5.87063402409799	1.82447643475915	DLBC
TCGA-FM-8000	-5.39470161782433	0.993178708627966	DLBC
TCGA-G8-6324	-4.27066076456188	2.26076787438873	DLBC
TCGA-G8-6325	-2.96396038226055	-0.0416212044248604	DLBC
TCGA-G8-6326	-2.91795471636642	-0.0352606168333177	DLBC
TCGA-G8-6906	-5.41853017631504	1.49712713746795	DLBC
TCGA-G8-6907	-5.41475549484126	1.07496399895887	DLBC
TCGA-G8-6909	-5.13810628068094	1.32756606360097	DLBC
TCGA-G8-6914	-4.9484455380567	1.85812559062273	DLBC
TCGA-GR-7353	-4.5037251985223	1.56629038037926	DLBC
TCGA-GR-A4D4	-4.94276081322142	3.00466432335101	DLBC
TCGA-GR-A4D5	-4.8056907536611	3.32111241278638	DLBC
TCGA-GR-A4D6	-4.82983384011363	1.87439345217082	DLBC
TCGA-GR-A4D9	-5.82511645579208	2.33001717382906	DLBC
TCGA-GS-A9TQ	-6.20795648255083	1.98357089410363	DLBC
TCGA-GS-A9TT	-6.22507269755816	2.08189697775722	DLBC
TCGA-GS-A9TU	-5.28255045365014	3.09994685689255	DLBC
TCGA-GS-A9TV	-0.883723598847117	9.18104180638606	DLBC
TCGA-GS-A9TW	-5.37641449858919	2.53981490531546	DLBC
TCGA-GS-A9TX	-4.88301172015603	3.54863949169529	DLBC
TCGA-GS-A9TY	-5.34775589470019	1.00515978356271	DLBC
TCGA-GS-A9TZ	-5.30695219862217	2.71119873048132	DLBC
TCGA-GS-A9U3	-5.05064635402207	2.93511018099372	DLBC
TCGA-GS-A9U4	-3.95564604894149	9.11551345879907	DLBC
TCGA-RQ-A68N	-5.65173054698392	1.93590368935382	DLBC
TCGA-RQ-A6JB	-5.53873221051584	2.03972891386582	DLBC
TCGA-RQ-AAAT	-5.36635095480366	1.0608952501542	DLBC
TCGA-VB-A8QN	-5.25116423605117	1.98444435310092	DLBC
TCGA-2H-A9GF	38.902644693099	7.43665219662599	ESCA
TCGA-2H-A9GG	34.8034092362402	7.47454449741989	ESCA
TCGA-2H-A9GH	39.4140541489812	7.12002222189638	ESCA
TCGA-2H-A9GI	38.6742212761934	5.62881797527701	ESCA
TCGA-2H-A9GJ	40.9369288607209	10.1192516185743	ESCA
TCGA-2H-A9GK	35.5315092564426	7.82472094359087	ESCA
TCGA-2H-A9GL	34.2507752466294	5.50900115512469	ESCA
TCGA-2H-A9GM	39.4132637581564	7.49370828870417	ESCA
TCGA-2H-A9GN	38.9854874075096	7.87922573368095	ESCA
TCGA-2H-A9GO	40.669370177731	11.1844946514054	ESCA
TCGA-2H-A9GQ	41.3077320449336	12.4675076075001	ESCA
TCGA-2H-A9GR	34.8668679035907	6.59810496981342	ESCA
TCGA-IC-A6RE	37.8393094957463	8.39720286659914	ESCA
TCGA-IC-A6RF	27.0302483128832	-0.102974489859375	ESCA
TCGA-IG-A3I8	25.2086298869508	4.40380291779643	ESCA
TCGA-IG-A3QL	23.6768966877082	3.62617696440824	ESCA
TCGA-IG-A3YA	26.5620949525471	4.22658250822285	ESCA
TCGA-IG-A3YB	26.9076384661447	5.16651910910757	ESCA
TCGA-IG-A3YC	26.141915298403	3.35570073653989	ESCA
TCGA-IG-A4P3	29.2618148307404	4.60744866273747	ESCA
TCGA-IG-A4QS	40.1002175030458	7.16775512387592	ESCA
TCGA-IG-A50L	28.8227650916191	4.51955383931539	ESCA
TCGA-IG-A51D	25.818510654318	2.60268904336443	ESCA
TCGA-IG-A5B8	25.8471560833428	2.81569460909949	ESCA
TCGA-IG-A5S3	27.152717097912	3.52336230120758	ESCA
TCGA-IG-A625	23.7805660983093	3.87743931215686	ESCA
TCGA-IG-A6QS	25.3064902972164	3.63331315024541	ESCA
TCGA-IG-A7DP	31.9074880786904	7.62502148181456	ESCA
TCGA-IG-A8O2	24.7540905908771	2.40469340592836	ESCA
TCGA-IG-A97H	25.8482809624002	4.337864220881	ESCA
TCGA-IG-A97I	25.8882082504156	4.54203573801367	ESCA
TCGA-JY-A6FA	24.5534895311414	2.44613157638991	ESCA
TCGA-JY-A6FB	37.9412617174362	6.01448578737285	ESCA
TCGA-JY-A6FD	25.7547040828922	2.60458436174494	ESCA
TCGA-JY-A6FE	24.8424750992384	1.41497224545549	ESCA
TCGA-JY-A6FG	26.2896127350991	-1.08150188077541	ESCA
TCGA-JY-A6FH	40.5134122186085	10.4462143604591	ESCA
TCGA-JY-A938	33.9701604809719	7.89338904537038	ESCA
TCGA-JY-A939	34.2130881773461	13.0601493585479	ESCA
TCGA-JY-A93C	37.7547957520464	6.60490724713654	ESCA
TCGA-JY-A93D	33.6770312616698	7.98431323960871	ESCA
TCGA-JY-A93E	34.3370956057862	6.79087722814465	ESCA
TCGA-JY-A93F	26.7287334479669	-0.460018925305065	ESCA
TCGA-KH-A6WC	31.8112376389181	12.1156231028122	ESCA
TCGA-L5-A43C	35.3915466613086	8.5586977854898	ESCA
TCGA-L5-A43E	39.0821976530934	6.0894551344897	ESCA
TCGA-L5-A43J	25.2112091336113	4.25683105839661	ESCA
TCGA-L5-A4OE	37.3800053330921	5.24490179442297	ESCA
TCGA-L5-A4OG	37.145760219517	4.49576694248274	ESCA
TCGA-L5-A4OH	39.521985336271	7.572101041005	ESCA
TCGA-L5-A4OI	39.0296615023735	3.93330503758518	ESCA
TCGA-L5-A4OJ	38.7362892894007	5.30180588235946	ESCA
TCGA-L5-A4OM	26.7172335712484	2.40523001817753	ESCA
TCGA-L5-A4ON	38.9967481078318	6.4199237949309	ESCA
TCGA-L5-A4OO	35.5350629412274	8.30252257565599	ESCA
TCGA-L5-A4OP	36.6914248369253	7.65081248976586	ESCA
TCGA-L5-A4OS	40.7995824241077	12.8980970825198	ESCA
TCGA-L5-A4OT	38.2996611551455	7.44537738763373	ESCA
TCGA-L5-A4OU	34.0080768430081	7.37674159473411	ESCA
TCGA-L5-A4OW	37.8383703338343	7.10924052453568	ESCA
TCGA-L5-A4OX	37.826576312476	4.33739489201514	ESCA
TCGA-L5-A88S	27.0355367171015	5.85552370888229	ESCA
TCGA-L5-A88T	31.8465479314808	12.0838673424506	ESCA
TCGA-L5-A88V	37.9308168784844	3.38076601756323	ESCA
TCGA-L5-A88W	26.3065248900389	-0.840400183021653	ESCA
TCGA-L5-A88Y	37.2711069819682	7.86875812942638	ESCA
TCGA-L5-A88Z	24.0749109742778	4.00890662638266	ESCA
TCGA-L5-A891	40.8582386393938	11.0039026298013	ESCA
TCGA-L5-A893	34.3234677894383	7.31852303769094	ESCA
TCGA-L5-A8NE	40.6276605523215	9.69792370248904	ESCA
TCGA-L5-A8NF	39.5607661190459	7.4333507359922	ESCA
TCGA-L5-A8NG	34.8959543181909	6.53629545891221	ESCA
TCGA-L5-A8NH	39.4979101273011	7.57553646861646	ESCA
TCGA-L5-A8NI	38.9880573559514	9.02833264030305	ESCA
TCGA-L5-A8NJ	39.5084014721896	4.11797959572219	ESCA
TCGA-L5-A8NK	26.0150987394197	3.21648403873765	ESCA
TCGA-L5-A8NL	33.7799198997266	7.81935487501332	ESCA
TCGA-L5-A8NM	37.0433446246454	3.98679788926458	ESCA
TCGA-L5-A8NN	41.0368317165924	12.9095600825598	ESCA
TCGA-L5-A8NQ	26.3323841918784	9.15080455049248	ESCA
TCGA-L5-A8NR	38.2924492988674	6.83056152268302	ESCA
TCGA-L5-A8NS	34.444205634615	6.34720699968785	ESCA
TCGA-L5-A8NT	35.7301615749162	6.63295697122	ESCA
TCGA-L5-A8NU	32.5073813027996	8.98919841065941	ESCA
TCGA-L5-A8NV	34.4159089466803	6.68895966892783	ESCA
TCGA-L5-A8NW	38.1053401903631	7.327519337566	ESCA
TCGA-L7-A56G	26.336255492013	2.56368137259584	ESCA
TCGA-L7-A6VZ	38.0501594053436	6.216645430185	ESCA
TCGA-LN-A49M	25.377371865629	2.19057355114667	ESCA
TCGA-LN-A49O	25.5137656192178	0.892585996969987	ESCA
TCGA-LN-A49P	26.550160384915	4.78103150247835	ESCA
TCGA-LN-A49S	26.0365170718381	2.69457447476595	ESCA
TCGA-LN-A49U	25.2115048330122	2.31278087754439	ESCA
TCGA-LN-A49W	29.3100756195656	4.66304210709757	ESCA
TCGA-LN-A49X	26.3983003612433	4.47603032222056	ESCA
TCGA-LN-A49Y	12.7011723764325	-8.99324672473862	ESCA
TCGA-LN-A4A1	25.5272215315313	2.64703354801001	ESCA
TCGA-LN-A4A3	26.2256646218686	2.78463102353232	ESCA
TCGA-LN-A4A4	24.6428397798817	3.06083847688054	ESCA
TCGA-LN-A4A5	26.6922441259208	4.84939595565256	ESCA
TCGA-LN-A4A8	26.372001034851	2.27113083048515	ESCA
TCGA-LN-A4A9	26.4086088446072	2.90765970220943	ESCA
TCGA-LN-A4MQ	24.3049967827553	4.79726116187415	ESCA
TCGA-LN-A5U5	24.9977863143302	4.09819168410277	ESCA
TCGA-LN-A5U6	25.1306404273652	4.71037533006485	ESCA
TCGA-LN-A5U7	24.2719564118316	3.52182805667332	ESCA
TCGA-LN-A7HV	25.2583986554027	2.09095172179642	ESCA
TCGA-LN-A7HW	24.153628099638	4.39263102411018	ESCA
TCGA-LN-A7HX	25.2149379819633	1.96916569549639	ESCA
TCGA-LN-A7HY	26.45811538752	3.73742146841519	ESCA
TCGA-LN-A7HZ	24.2236227465305	3.67784946797105	ESCA
TCGA-LN-A8HZ	24.0485979872424	3.65541336314732	ESCA
TCGA-LN-A8I0	24.4564623731789	3.57627694243395	ESCA
TCGA-LN-A8I1	25.8604507081495	3.79315975819796	ESCA
TCGA-LN-A9FO	24.1410956732869	11.9489770709459	ESCA
TCGA-LN-A9FP	31.1744836554407	9.70805551743596	ESCA
TCGA-LN-A9FQ	24.5459837385657	4.93712127474078	ESCA
TCGA-LN-A9FR	25.7737205935467	4.68856377410979	ESCA
TCGA-M9-A5M8	36.9439645127262	5.24352549719363	ESCA
TCGA-Q9-A6FW	36.5738801707534	6.68820184129446	ESCA
TCGA-R6-A6DN	38.0882428307567	5.8180532088093	ESCA
TCGA-R6-A6DQ	37.1390148273214	6.86566419982829	ESCA
TCGA-R6-A6KZ	40.8668847132386	12.8861692440892	ESCA
TCGA-R6-A6L4	35.2540895707809	5.02150418627605	ESCA
TCGA-R6-A6L6	26.8294698038769	9.4605321167655	ESCA
TCGA-R6-A6XG	39.9453702656837	6.64706640736752	ESCA
TCGA-R6-A6XQ	40.8411571716177	11.2980930462763	ESCA
TCGA-R6-A6Y0	31.9313828216162	11.8934859680109	ESCA
TCGA-R6-A8W5	36.9886783993559	9.43913608942167	ESCA
TCGA-R6-A8W8	39.6093390389459	6.77266537142925	ESCA
TCGA-R6-A8WC	39.7188587770439	6.00110108957102	ESCA
TCGA-R6-A8WG	41.0927227830524	12.6034614354374	ESCA
TCGA-RE-A7BO	37.5910666917454	7.57758151219738	ESCA
TCGA-S8-A6BV	34.5392834642142	7.05731516004146	ESCA
TCGA-S8-A6BW	23.9482046375161	3.90665365905977	ESCA
TCGA-V5-A7RB	35.4220022285444	6.1295654746251	ESCA
TCGA-V5-A7RC	24.2449006419182	4.77610528014558	ESCA
TCGA-V5-A7RE	39.4353232987148	6.86128696945853	ESCA
TCGA-V5-AASV	26.9108744742305	-0.241950392684194	ESCA
TCGA-V5-AASW	39.1650127393665	6.59915011492278	ESCA
TCGA-V5-AASX	38.4485037412193	6.06539028723231	ESCA
TCGA-VR-A8EO	27.4489279566759	2.56708250982056	ESCA
TCGA-VR-A8EP	25.8385375306543	2.5562689659981	ESCA
TCGA-VR-A8EQ	36.1580636564016	7.57608983499232	ESCA
TCGA-VR-A8ER	24.1138657639492	4.34800399463815	ESCA
TCGA-VR-A8ET	29.9802735149021	5.61348935223385	ESCA
TCGA-VR-A8EU	25.1987374217484	3.38996710243615	ESCA
TCGA-VR-A8EW	24.2700380854834	3.54111943375195	ESCA
TCGA-VR-A8EX	25.8239216462542	3.24943025472217	ESCA
TCGA-VR-A8EY	26.0154866652504	-0.448843418238326	ESCA
TCGA-VR-A8EZ	23.4800031005239	3.60592605015871	ESCA
TCGA-VR-A8Q7	25.2186721360895	11.7718174681135	ESCA
TCGA-VR-AA4D	39.3230787030402	5.71225344832739	ESCA
TCGA-VR-AA4G	26.0739035145888	3.21912923572307	ESCA
TCGA-VR-AA7I	25.9464465385933	4.62464432317553	ESCA
TCGA-XP-A8T6	25.2999363921297	3.13343213912914	ESCA
TCGA-XP-A8T8	24.4711546478285	3.63729337584973	ESCA
TCGA-Z6-A8JD	26.3369813025933	4.21208608652507	ESCA
TCGA-Z6-A8JE	29.4257376820781	4.43315338184424	ESCA
TCGA-Z6-A9VB	24.1079733128798	3.61528645583794	ESCA
TCGA-Z6-AAPN	26.0534795249922	3.93898890371328	ESCA
TCGA-ZR-A9CJ	37.1915173100681	8.6713044294606	ESCA
TCGA-4P-AA8J	6.52555629294255	-6.78568332102345	HNSC
TCGA-BA-4074	27.3358061491314	-8.00087505661213	HNSC
TCGA-BA-4076	25.5814029337104	-9.56004736966072	HNSC
TCGA-BA-4077	25.6367065818862	-9.00149827191238	HNSC
TCGA-BA-4078	15.7297291941991	0.627599174419638	HNSC
TCGA-BA-5151	26.2427568830521	-7.44695764741842	HNSC
TCGA-BA-5152	25.8257272688075	-4.74000221523136	HNSC
TCGA-BA-5153	17.635518155663	-13.6646765391625	HNSC
TCGA-BA-5555	16.4308560336171	-7.19909546837888	HNSC
TCGA-BA-5556	24.9402999943589	-6.449636496967	HNSC
TCGA-BA-5557	23.2057980459873	-1.96215078553487	HNSC
TCGA-BA-5558	24.2507289891432	-4.32549281062296	HNSC
TCGA-BA-5559	20.2219304554601	-14.6840661415773	HNSC
TCGA-BA-6868	24.6983639865439	-3.54475975830332	HNSC
TCGA-BA-6869	16.0859003241687	-7.49434642715612	HNSC
TCGA-BA-6870	25.732052524069	-5.41227809020294	HNSC
TCGA-BA-6871	11.4758277937353	-3.955388858012	HNSC
TCGA-BA-6872	19.9132731848855	-10.3637608183824	HNSC
TCGA-BA-6873	19.2155406301784	-10.8691464407139	HNSC
TCGA-BA-7269	20.429753474682	-8.02282597211826	HNSC
TCGA-BA-A4IF	16.4375393662443	-8.48485057207006	HNSC
TCGA-BA-A4IG	17.5248400581106	-13.6897832811854	HNSC
TCGA-BA-A4IH	18.8275631187526	-13.9196117686753	HNSC
TCGA-BA-A4II	8.11154576904794	-6.78409093544727	HNSC
TCGA-BA-A6D8	16.7514036528545	-9.99458257130621	HNSC
TCGA-BA-A6DA	19.8322443238156	-9.25181052949971	HNSC
TCGA-BA-A6DB	-1.59793170465097	5.56979105905099	HNSC
TCGA-BA-A6DD	21.4562216261848	-7.94781154774796	HNSC
TCGA-BA-A6DE	16.0937625450166	-7.36590871853743	HNSC
TCGA-BA-A6DG	7.8541753334597	-6.82418681889209	HNSC
TCGA-BA-A6DI	19.9749429261475	-2.44264136977284	HNSC
TCGA-BA-A6DJ	23.2882685753141	-8.62777972181121	HNSC
TCGA-BA-A6DL	16.5443201232476	-7.97145621478341	HNSC
TCGA-BA-A8YP	13.8644971371877	-4.90869468572185	HNSC
TCGA-BB-4217	21.3836966944169	-0.834710420763051	HNSC
TCGA-BB-4223	17.4562165257986	-13.4926523379561	HNSC
TCGA-BB-4224	16.4990485837191	-10.3054923567422	HNSC
TCGA-BB-4225	19.3270279397812	-14.563425035449	HNSC
TCGA-BB-4227	19.0221831056689	-6.43353608349685	HNSC
TCGA-BB-4228	19.1968108303535	-14.751074139479	HNSC
TCGA-BB-8596	5.78343864816384	-4.81349517091418	HNSC
TCGA-BB-8601	13.467951771211	-2.39643670535635	HNSC
TCGA-BB-A5HU	18.7313433346557	-5.46326419302152	HNSC
TCGA-BB-A5HY	24.3357410509555	-10.1648824866684	HNSC
TCGA-BB-A5HZ	16.4215292097158	-8.24894679562396	HNSC
TCGA-BB-A6UO	20.1647602272085	-10.0090766812558	HNSC
TCGA-C9-A47Z	20.9826647293012	-6.96740739582693	HNSC
TCGA-C9-A480	23.3515651765657	-7.49912598817304	HNSC
TCGA-CN-4722	26.2578924946779	-7.55626812139828	HNSC
TCGA-CN-4723	18.1754446820696	-1.72935017313483	HNSC
TCGA-CN-4725	26.8214698576914	-8.12336253964212	HNSC
TCGA-CN-4726	24.4703002909058	-7.42334439686143	HNSC
TCGA-CN-4727	27.6390061975956	-8.22249009498753	HNSC
TCGA-CN-4728	19.5290409850482	-1.42570492244768	HNSC
TCGA-CN-4729	26.1991974330426	-7.74996243929511	HNSC
TCGA-CN-4730	27.4174399854056	-8.1379170980887	HNSC
TCGA-CN-4731	17.1309591666108	-6.21400175789031	HNSC
TCGA-CN-4733	22.3940104806359	-1.6067716531664	HNSC
TCGA-CN-4735	17.9836847319757	-1.81127340741209	HNSC
TCGA-CN-4736	25.6942076786025	-8.23654913609937	HNSC
TCGA-CN-4737	17.3648569679311	-5.90415648796654	HNSC
TCGA-CN-4738	20.1276123213017	-2.07091967935311	HNSC
TCGA-CN-4739	16.8300895620486	-7.26779593018196	HNSC
TCGA-CN-4740	25.9214810097942	-7.96643042199254	HNSC
TCGA-CN-4741	23.1058541223481	-19.1363566642822	HNSC
TCGA-CN-4742	22.3434037431239	-3.53311362669605	HNSC
TCGA-CN-5355	25.8811316731957	-7.98065357202889	HNSC
TCGA-CN-5356	26.6921327488157	-7.86500825132767	HNSC
TCGA-CN-5358	22.2196360905994	-1.60315396536569	HNSC
TCGA-CN-5359	19.6180745621983	-1.33816059490995	HNSC
TCGA-CN-5360	15.8107687275567	-1.79554882440184	HNSC
TCGA-CN-5361	25.3121104484689	-9.2788636659933	HNSC
TCGA-CN-5363	24.6184402443384	-9.5680267321612	HNSC
TCGA-CN-5364	25.828177692505	-8.15614625236022	HNSC
TCGA-CN-5365	26.3412837115231	-7.43001195014743	HNSC
TCGA-CN-5366	26.000709507605	-7.54205209876453	HNSC
TCGA-CN-5367	25.7957105224884	-7.60191035913004	HNSC
TCGA-CN-5369	26.076386712141	-7.63722125852716	HNSC
TCGA-CN-5370	22.7943512867401	-3.16997301059193	HNSC
TCGA-CN-5373	24.6974539196254	-7.32318098082956	HNSC
TCGA-CN-5374	17.5424170663338	-13.7172276430893	HNSC
TCGA-CN-6010	14.571393831273	-0.504830845375134	HNSC
TCGA-CN-6011	19.7719640133944	-10.8661804788184	HNSC
TCGA-CN-6012	13.8556542410313	-1.94726650236966	HNSC
TCGA-CN-6013	21.2755875652093	-5.40509749481738	HNSC
TCGA-CN-6016	20.540441480832	-3.70936305248331	HNSC
TCGA-CN-6017	22.2041794461013	-1.5802062641613	HNSC
TCGA-CN-6018	21.3826826981334	-3.20137223043466	HNSC
TCGA-CN-6019	11.0875448588433	-1.69791681724749	HNSC
TCGA-CN-6020	21.8789049758338	-5.1394694849002	HNSC
TCGA-CN-6021	14.0125798978458	-1.92486604119362	HNSC
TCGA-CN-6022	18.3146132863165	-3.78681053674308	HNSC
TCGA-CN-6023	17.6726549941837	3.7366044485128	HNSC
TCGA-CN-6024	15.1593668699767	-3.36242265087365	HNSC
TCGA-CN-6988	15.568129296628	-6.87074621620366	HNSC
TCGA-CN-6989	19.6818290688363	-0.848203022048726	HNSC
TCGA-CN-6992	15.4084882050806	0.699231495738722	HNSC
TCGA-CN-6994	19.2578915029477	-6.02187599041787	HNSC
TCGA-CN-6995	22.3303327763136	-5.75819569659986	HNSC
TCGA-CN-6996	23.5608342365026	-4.94514873931297	HNSC
TCGA-CN-6997	22.9681655392569	3.14337769771692	HNSC
TCGA-CN-6998	24.8619935486888	-4.52717818871618	HNSC
TCGA-CN-A497	15.0023602860549	-8.18630369249983	HNSC
TCGA-CN-A498	22.4296546646467	-8.2362805640357	HNSC
TCGA-CN-A499	18.1923360798937	-15.9315466830848	HNSC
TCGA-CN-A49A	10.8958905183136	-7.62209204966122	HNSC
TCGA-CN-A49B	19.9025020068117	-12.0554985231155	HNSC
TCGA-CN-A49C	18.5512086021345	-18.6370026205516	HNSC
TCGA-CN-A63T	16.2578668913951	-8.23298516244204	HNSC
TCGA-CN-A63U	15.2346576215424	-7.87596902637237	HNSC
TCGA-CN-A63V	8.75341505515065	-7.83288234963191	HNSC
TCGA-CN-A63W	15.9507107776837	-7.30220006821786	HNSC
TCGA-CN-A641	16.1263466880884	-7.72064401893047	HNSC
TCGA-CN-A642	22.4271338345084	-9.3395837134236	HNSC
TCGA-CN-A6UY	17.352827209049	-15.7316939100095	HNSC
TCGA-CN-A6V1	5.02091064545134	-6.26183230061903	HNSC
TCGA-CN-A6V3	16.3966315014711	-7.56614164408787	HNSC
TCGA-CN-A6V6	17.1130838269425	-15.8835074702978	HNSC
TCGA-CN-A6V7	23.2030623288228	-19.2394773863539	HNSC
TCGA-CQ-5323	17.1401779016855	-15.4111807748241	HNSC
TCGA-CQ-5324	20.1393254479115	-5.75100501714754	HNSC
TCGA-CQ-5325	20.3872586739724	-10.858939151739	HNSC
TCGA-CQ-5326	23.5664338991233	-3.36450562734063	HNSC
TCGA-CQ-5327	23.5046148792047	-8.18066356665856	HNSC
TCGA-CQ-5329	18.492480150076	-9.8203167412482	HNSC
TCGA-CQ-5330	19.0098824493434	-10.6317728086331	HNSC
TCGA-CQ-5331	25.5489010189018	-5.35615854316822	HNSC
TCGA-CQ-5332	13.9484553228278	-2.43793800680671	HNSC
TCGA-CQ-5333	18.7952419947278	-11.4481946846645	HNSC
TCGA-CQ-5334	20.9821813871806	-10.3997605476826	HNSC
TCGA-CQ-6218	24.1055662802827	-4.86864017240456	HNSC
TCGA-CQ-6219	21.8824113572528	-2.91551806815832	HNSC
TCGA-CQ-6220	21.4729263230711	-6.5344346874399	HNSC
TCGA-CQ-6221	20.7135772339496	-3.50315666556829	HNSC
TCGA-CQ-6222	22.1906239120833	-1.89342820259936	HNSC
TCGA-CQ-6223	24.8028425873998	-4.46858135698857	HNSC
TCGA-CQ-6224	22.6929602461736	-3.20621561674995	HNSC
TCGA-CQ-6225	15.0326861718055	-6.80713023420127	HNSC
TCGA-CQ-6227	22.8023924963122	-3.1374387622598	HNSC
TCGA-CQ-6228	15.7810296379271	-6.48314333321298	HNSC
TCGA-CQ-6229	23.0026026001068	-3.4625429793611	HNSC
TCGA-CQ-7063	20.9209854729758	-10.4600807029344	HNSC
TCGA-CQ-7065	20.3418109076018	-6.00676123442816	HNSC
TCGA-CQ-7068	23.1711703440889	-8.92605189851099	HNSC
TCGA-CQ-7069	8.66220628539089	-7.60145215300777	HNSC
TCGA-CQ-7071	23.8878281891215	-7.47807535101421	HNSC
TCGA-CQ-7072	18.051908593284	-3.97556584319991	HNSC
TCGA-CQ-A4C6	23.1903996843228	-5.71638427313924	HNSC
TCGA-CQ-A4C7	19.0284521017409	-10.716605078437	HNSC
TCGA-CQ-A4C9	15.2139355331401	-8.26422110186222	HNSC
TCGA-CQ-A4CA	7.47532321644772	-6.9707865924999	HNSC
TCGA-CQ-A4CB	18.8898120985094	-10.8800458082954	HNSC
TCGA-CQ-A4CD	18.9608307630387	-11.2351185768178	HNSC
TCGA-CQ-A4CE	21.5580798507255	-7.0619282818683	HNSC
TCGA-CQ-A4CG	22.4721870761551	-7.32212833690969	HNSC
TCGA-CQ-A4CH	7.93986498799554	-6.8541279648122	HNSC
TCGA-CQ-A4CI	13.7127374786931	-1.7547643457629	HNSC
TCGA-CR-5243	17.9151812070835	-8.68696111925468	HNSC
TCGA-CR-5247	16.5913583663657	-6.39755226558955	HNSC
TCGA-CR-5248	17.7178124305685	-14.4750832007273	HNSC
TCGA-CR-5249	20.2254529695307	-15.1587667269606	HNSC
TCGA-CR-5250	19.4088021489209	-14.848340398117	HNSC
TCGA-CR-6467	20.6565610578607	-14.6665120825982	HNSC
TCGA-CR-6470	19.6376026608214	-14.480936460454	HNSC
TCGA-CR-6471	23.8274472364001	-4.53590842298031	HNSC
TCGA-CR-6472	12.1819547255748	-6.65045669309258	HNSC
TCGA-CR-6473	18.7767271600507	-15.559015802898	HNSC
TCGA-CR-6474	23.3698945374819	-2.85046119534448	HNSC
TCGA-CR-6477	22.3969764879437	-3.77981489855812	HNSC
TCGA-CR-6478	25.1140181989191	-5.97271002159301	HNSC
TCGA-CR-6480	19.7418746347721	-15.356721812619	HNSC
TCGA-CR-6481	21.8159927090816	0.0377746611006063	HNSC
TCGA-CR-6482	21.7436554918781	0.113900696616182	HNSC
TCGA-CR-6484	20.7165478084532	-4.95739747553233	HNSC
TCGA-CR-6487	21.774996789141	0.249084120315388	HNSC
TCGA-CR-6488	21.5289664180966	-3.12269511612674	HNSC
TCGA-CR-6491	24.0907261398656	-7.73019568161841	HNSC
TCGA-CR-6492	21.3541354081472	-1.79800741702964	HNSC
