aliquot	feature_1	feature_2	project	center
TCGA-18-3412-01A-01R-0980-07	-19.2285262596563	23.4747996412066	LUSC	UNC-LCCC
TCGA-18-3414-01A-01R-0980-07	-16.2765244879773	19.8347142910395	LUSC	UNC-LCCC
TCGA-18-3415-01A-01R-0980-07	-19.0177753567301	22.9121112700688	LUSC	UNC-LCCC
TCGA-18-3416-01A-01R-0980-07	-21.081027692726	20.3658839442855	LUSC	UNC-LCCC
TCGA-18-3417-01A-01R-1443-07	-11.5573026597606	16.0033375986528	LUSC	UNC-LCCC
TCGA-18-3419-01A-01R-0980-07	-15.9922120198385	18.3553404696522	LUSC	UNC-LCCC
TCGA-18-3421-01A-01R-0980-07	-5.7776145532539	19.3457912200049	LUSC	UNC-LCCC
TCGA-18-4083-01A-01R-1100-07	-17.6306988435644	18.6785995890397	LUSC	UNC-LCCC
TCGA-18-4086-01A-01R-1100-07	-19.1330642378118	21.8661292002968	LUSC	UNC-LCCC
TCGA-18-4721-01A-01R-1443-07	-19.0800575762282	21.4807906096907	LUSC	UNC-LCCC
TCGA-18-5592-01A-01R-1635-07	-21.1677532429666	16.721189369169	LUSC	UNC-LCCC
TCGA-18-5595-01A-01R-1635-07	-9.70174405228301	11.2192624080055	LUSC	UNC-LCCC
TCGA-19-1390-01A-01R-1850-01	10.5390207807575	-34.1359142799033	GBM	BI
TCGA-19-1787-01B-01R-1850-01	10.0335798467303	-26.6781131640127	GBM	BI
TCGA-19-2619-01A-01R-1850-01	8.1343162833185	-26.3036815750229	GBM	BI
TCGA-19-2620-01A-01R-1850-01	8.60281048941845	-28.7781951699641	GBM	BI
TCGA-19-2624-01A-01R-1850-01	5.93104616608919	-24.2687527646968	GBM	BI
TCGA-19-2625-01A-01R-1850-01	8.87531191284894	-26.8384485405681	GBM	BI
TCGA-19-2629-01A-01R-1850-01	7.84311011955048	-28.2332716543243	GBM	BI
TCGA-19-4065-01A-01R-2005-01	11.302801118746	-25.0183638290114	GBM	BI
TCGA-19-5960-01A-11R-1850-01	4.74901690138237	-25.5886254921002	GBM	BI
TCGA-20-0987-01A-02R-1564-13	29.4021857090745	-13.5006587144292	OV	BCCAGSC
TCGA-20-0991-01A-01R-1564-13	27.770443502347	-4.11947662604005	OV	BCCAGSC
TCGA-20-1682-01A-01R-1564-13	27.5113795643359	-10.3289713484732	OV	BCCAGSC
TCGA-20-1683-01A-01R-1566-13	19.5674594413249	-15.2395722200953	OV	BCCAGSC
TCGA-20-1686-01A-01R-1566-13	29.1905095294718	-8.2955485370854	OV	BCCAGSC
TCGA-20-1687-01A-01R-1566-13	25.8273486317901	-8.86628915066311	OV	BCCAGSC
TCGA-21-1070-01A-01R-0692-07	-12.4124003577515	17.154661403301	LUSC	UNC-LCCC
TCGA-21-1071-01A-01R-0692-07	-21.7855269139757	22.4787857102912	LUSC	UNC-LCCC
TCGA-21-1072-01A-01R-0692-07	-21.4705833994266	22.5983633159714	LUSC	UNC-LCCC
TCGA-21-1075-01A-01R-0692-07	-20.9283395687664	22.9220055334852	LUSC	UNC-LCCC
TCGA-21-1076-01A-02R-0692-07	-10.3060402458423	17.6695063709398	LUSC	UNC-LCCC
TCGA-21-1077-01A-01R-0692-07	-19.320606387453	21.6225131739122	LUSC	UNC-LCCC
TCGA-21-1078-01A-01R-0692-07	-14.7468470693604	-9.6203991666593	LUSC	UNC-LCCC
TCGA-21-1079-01A-01R-0692-07	-16.135742619908	6.65570962088443	LUSC	UNC-LCCC
TCGA-21-1080-01A-01R-0692-07	-16.9442252620227	18.4835896225403	LUSC	UNC-LCCC
TCGA-21-1081-01A-01R-0692-07	-16.2221398172054	14.5833194299745	LUSC	UNC-LCCC
TCGA-21-1082-01A-01R-0692-07	-16.1814804598281	15.4703296102009	LUSC	UNC-LCCC
TCGA-21-1083-01A-01R-0692-07	-15.7561399456344	19.1468546386122	LUSC	UNC-LCCC
TCGA-21-5782-01A-01R-1635-07	24.561547360216	-0.101018464520474	LUSC	UNC-LCCC
TCGA-21-5783-01A-41R-2187-07	-13.8829432186468	19.6514427455082	LUSC	UNC-LCCC
TCGA-21-5784-01A-01R-1635-07	-11.2883304681862	13.0363530797848	LUSC	UNC-LCCC
TCGA-21-5786-01A-01R-1635-07	-13.567089382696	19.1202955417675	LUSC	UNC-LCCC
TCGA-21-5787-01A-01R-1635-07	1.86605098660367	9.41276708976409	LUSC	UNC-LCCC
TCGA-21-A5DI-01A-31R-A26W-07	-15.583446908839	13.4577287132631	LUSC	UNC-LCCC
TCGA-22-0940-01A-01R-0692-07	-12.3680827073773	18.1598818247825	LUSC	UNC-LCCC
TCGA-22-0944-01A-01R-0692-07	-21.548191334208	15.4896150862916	LUSC	UNC-LCCC
