feature_1	feature_2	feature_3	project
TCGA-94-7943	-2.89147548094243	-8.4636715895519	-3.46103398818123	LUSC
TCGA-94-8035	-6.29049387771231	-8.36997342736572	-1.67254650606702	LUSC
TCGA-94-8490	-5.07063890511496	-13.9825736136421	4.62040185036339	LUSC
TCGA-94-8491	-4.74856616277262	-8.59101945290871	4.28279881415272	LUSC
TCGA-94-A4VJ	-8.70967980271868	-8.60916963189733	-0.202116261545676	LUSC
TCGA-94-A5I4	-7.54232372858135	-10.464116155241	5.63442314788317	LUSC
TCGA-94-A5I6	-7.08851002625749	-9.17870358233294	2.46787103551689	LUSC
TCGA-96-7544	-1.5545962442166	-10.7031516368845	0.604599564000559	LUSC
TCGA-96-7545	-1.80062446074784	-10.8908902184106	1.87737385391771	LUSC
TCGA-96-8169	-1.41601261375194	-12.5179300626466	-1.51599805616665	LUSC
TCGA-96-8170	-1.82708359037865	-12.2973102131436	-1.62717719925895	LUSC
TCGA-96-A4JK	-6.08281046930356	-12.5205424556641	3.76344687565429	LUSC
TCGA-96-A4JL	5.3004045412797	3.83751077272632	12.9442535871814	LUSC
TCGA-98-7454	5.41381673489498	-2.83415197939767	5.41025792655531	LUSC
TCGA-98-8020	-12.077052522742	-6.14911042192984	-1.73947163591026	LUSC
TCGA-98-8021	-7.22887024643363	-5.67762036864862	1.38010787060893	LUSC
TCGA-98-8022	-8.47032312379734	-4.41944484913296	0.338827237800807	LUSC
TCGA-98-8023	-9.43699329968723	-6.12595868694091	1.2355173848011	LUSC
TCGA-98-A538	-6.50243058978085	-9.90295883396724	-5.00144096937862	LUSC
TCGA-98-A539	-7.25588614644404	-8.43134956983807	0.00537793120676498	LUSC
TCGA-98-A53A	-6.42929348442727	-4.63383673666477	1.80167531478462	LUSC
TCGA-98-A53B	-7.06819905467213	-6.4653940472861	0.217295889237594	LUSC
TCGA-98-A53C	3.30090006678124	3.22346054964095	8.06384351857681	LUSC
TCGA-98-A53D	2.67203439675775	8.18179331299815	0.133635543474904	LUSC
TCGA-98-A53H	3.32820079072495	3.58143128235494	7.67762309603258	LUSC
TCGA-98-A53I	-5.32184492096322	-9.63156021665079	4.52019585251691	LUSC
TCGA-98-A53J	-7.6725003377865	-8.73728433574976	4.54810934173353	LUSC
TCGA-J1-A4AH	-8.46796651365121	-7.86718505642734	5.62565202501185	LUSC
TCGA-L3-A4E7	-7.57050201260551	-7.56168593631729	-0.277415299204378	LUSC
TCGA-L3-A524	-5.8132764345095	-12.6122219780179	4.78132856438059	LUSC
TCGA-LA-A446	-5.32189352898103	-10.9620599073652	0.592328782311187	LUSC
TCGA-LA-A7SW	-9.6842327357408	-8.21786571438498	-1.57213936894929	LUSC
TCGA-MF-A522	-4.51221772953582	-14.6834725751551	4.06267662930534	LUSC
TCGA-NC-A5HD	-8.21116827517121	-7.28359195356734	4.64064521468675	LUSC
TCGA-NC-A5HE	-4.77961752099503	-8.75034378095263	3.93840199034282	LUSC
TCGA-NC-A5HF	-6.47693455201865	-8.34492811221667	-3.99002528083626	LUSC
TCGA-NC-A5HG	-8.38221296409869	-12.2587580948804	-8.40300749478214	LUSC
TCGA-NC-A5HH	-7.38003508103129	-6.92316938269637	-4.3619497935923	LUSC
TCGA-NC-A5HI	-6.33477691496426	-9.01965042863738	-4.00410092810151	LUSC
TCGA-NC-A5HJ	3.57359063213313	4.75106823914578	8.36421270736256	LUSC
TCGA-NC-A5HK	-2.80517615994065	-7.02995722867933	-0.763759379048312	LUSC
TCGA-NC-A5HL	-6.33459615198277	-9.36988751689524	4.91797350326447	LUSC
TCGA-NC-A5HM	-7.78296898784828	-7.00487204544312	-3.58579317484711	LUSC
TCGA-NC-A5HN	-9.08157046545401	-11.7089994659009	-9.69081800521315	LUSC
TCGA-NC-A5HO	-9.27080870910844	-8.2151062845803	5.20034550401226	LUSC
TCGA-NC-A5HP	-8.32119950932155	-8.64639682225518	5.35638772639037	LUSC
TCGA-NC-A5HQ	-5.99242227680889	-10.0598022418816	0.906132639242406	LUSC
TCGA-NC-A5HR	-8.12833801740741	-9.0437836144722	5.44595223529868	LUSC
TCGA-NC-A5HT	-8.06167818137184	-11.9461941335725	-7.99535904551169	LUSC
TCGA-NK-A5CR	-8.25746058053589	-8.19278275788312	-6.55022427777664	LUSC
TCGA-NK-A5CT	-8.05851192519262	-7.09884925330341	-0.733098092310135	LUSC
TCGA-NK-A5CX	-8.00277204954389	-7.79406832466764	-0.230618393264722	LUSC
TCGA-NK-A5D1	-7.1222860639614	-4.6143161050446	3.06996071590578	LUSC
TCGA-NK-A7XE	-10.2600598554443	-7.92341525254106	3.26718563663515	LUSC
TCGA-O2-A52N	-7.38235026774539	-9.20242620347574	2.58967752318428	LUSC
TCGA-O2-A52Q	-0.324273362860828	1.01248244969629	11.6364906150199	LUSC
TCGA-O2-A52S	-3.13797699837964	-13.341988193609	4.82714873324491	LUSC
TCGA-O2-A52V	-6.63750842682322	-8.42058715730574	1.46314028105206	LUSC
TCGA-O2-A52W	-5.85700473728606	-8.63188180339569	-3.03869132183008	LUSC
TCGA-O2-A5IB	9.42556698957376	-2.94002102373586	-7.48532855365043	LUSC
TCGA-XC-AA0X	-6.4997110749031	-8.08624598560647	1.46831857910364	LUSC
TCGA-3H-AB3K	-0.0493421084050969	21.0655446213693	-2.10688642505774	MESO
TCGA-3H-AB3L	-2.39042358236372	21.8071268782397	-2.2965615777678	MESO
TCGA-3H-AB3M	0.18042397653695	23.5730050964664	-2.53781973434159	MESO
TCGA-3H-AB3O	1.81544900091056	8.98948050806982	-1.81480198560875	MESO
TCGA-3H-AB3S	-0.675442524110945	22.8951880321437	-2.4023851543519	MESO
TCGA-3H-AB3T	1.02470444017134	13.3392141034238	-4.51211012413731	MESO
TCGA-3H-AB3U	0.628877411716862	22.6492760322806	-3.0332385693483	MESO
TCGA-3H-AB3X	-1.35738483103336	22.3592035170056	-4.21491079761351	MESO
TCGA-3U-A98D	-1.82893265643064	22.6597186047904	-2.20512133741942	MESO
TCGA-3U-A98E	0.390178577525346	21.3999507425626	-2.35501061703367	MESO
TCGA-3U-A98F	-5.1657265467929	20.153205867391	-8.14851123778755	MESO
TCGA-3U-A98G	-1.97243407145422	15.0521812734661	-7.21977212610492	MESO
TCGA-3U-A98H	-0.210352928148976	20.5246835364885	-3.08358883690999	MESO
TCGA-3U-A98I	-1.37331856513648	19.7509912739684	-1.41279067573006	MESO
TCGA-3U-A98J	-0.666874329488734	21.1203376080801	-3.40529148575956	MESO
TCGA-LK-A4NW	-2.23680193015874	21.6592026820881	-2.33701124768563	MESO
TCGA-LK-A4NY	-1.54927659418299	22.9931507461866	-3.45872448612057	MESO
TCGA-LK-A4NZ	-0.0513666349041416	22.3863972090326	-2.52802176655671	MESO
TCGA-LK-A4O0	0.984830533587852	13.1703745839064	-5.3522399142267	MESO
TCGA-LK-A4O2	1.03353757170483	21.5389804718917	-3.12640450121462	MESO
TCGA-LK-A4O4	2.73635264439137	8.21233317763263	0.384604969163013	MESO
TCGA-LK-A4O5	-0.223293445215259	22.8665028305971	-2.91239435528795	MESO
TCGA-LK-A4O6	-0.525393852727154	19.9889296442768	-3.45797034932195	MESO
TCGA-LK-A4O7	-0.522271531545094	23.3780799787073	-3.83478440327958	MESO
TCGA-MQ-A4KX	0.142664336835482	21.9485670123063	-2.74710099453326	MESO
TCGA-MQ-A4LC	0.511751752642532	21.8654856526512	-2.68693038917882	MESO
TCGA-MQ-A4LI	-1.10069093038289	22.4198351640767	-3.89732822410061	MESO
TCGA-MQ-A4LJ	-1.09159770876089	22.2611525102008	-3.82176085942509	MESO
TCGA-MQ-A4LM	1.0784760060004	13.3884163473924	-4.54742281284657	MESO
TCGA-MQ-A4LP	-2.19566249667646	23.1426626860129	-3.09236289991468	MESO
TCGA-MQ-A4LV	1.04008482566308	13.2310676025948	-5.29665913914381	MESO
TCGA-MQ-A6BL	0.9734333105412	12.9891742939717	-5.53507525470515	MESO
TCGA-MQ-A6BN	0.59131485736804	21.6433131551163	-1.41471218350137	MESO
TCGA-MQ-A6BQ	0.221792400909584	22.0817750421947	-2.59711332893911	MESO
TCGA-MQ-A6BR	-1.15188630118674	21.4718882784233	-4.41676591635483	MESO
TCGA-MQ-A6BS	0.402924057467327	23.5052984668889	-2.30263609548376	MESO
TCGA-NQ-A57I	-5.26228929040338	3.94477861409356	0.215364093685391	MESO
TCGA-NQ-A638	-0.770112589529558	23.1270176716205	-2.87666824209693	MESO
TCGA-SC-A6LM	0.000986364186097107	19.7012453271868	-2.21929256269968	MESO
TCGA-SC-A6LN	-0.222080994605587	22.641513563711	-3.6052680516611	MESO
TCGA-SC-A6LP	-0.850795663930313	13.7286934054912	-7.25670768365495	MESO
TCGA-SC-A6LQ	-0.420402968684198	21.8279298879665	-3.0387377865199	MESO
TCGA-SC-A6LR	-0.989191535379427	21.7834678542021	-4.01209253653785	MESO
TCGA-SC-AA5Z	-0.997636900204677	21.1355460148471	-4.08561198213981	MESO
TCGA-SH-A7BC	-0.0890476700438564	22.3100035803218	-2.82568721307303	MESO
TCGA-SH-A7BD	0.56484629586493	21.7581371123496	-1.4791966377663	MESO
TCGA-SH-A7BH	-2.40128781564233	10.8115006592208	-9.50387181796945	MESO
TCGA-SH-A9CT	-1.52361389170379	22.6198196040777	-3.86522933728583	MESO
TCGA-SH-A9CU	-1.34473858371246	20.408573358652	-1.48160613748827	MESO
TCGA-TS-A7OU	-0.256002506003	20.7609243037308	-2.10577603325594	MESO
TCGA-TS-A7OY	0.792163445261516	13.0950240633652	-5.93414148228511	MESO
TCGA-TS-A7OZ	-1.35529907998166	22.0917336912111	-3.27512799336011	MESO
TCGA-TS-A7P0	-1.12921781700661	22.8557319734282	-3.48508986768614	MESO
TCGA-TS-A7P1	-1.716586095567	22.8854545564353	-2.07066744160484	MESO
TCGA-TS-A7P3	-0.807225504800416	20.5489769022296	-2.66459509656892	MESO
TCGA-TS-A7P6	-1.7441617806427	22.6981399823133	-2.14159669270059	MESO
TCGA-TS-A7P7	-0.664285133788449	22.5784428433649	-0.882657065593591	MESO
TCGA-TS-A7P8	1.90141906401531	8.78290935795394	-1.69036947524235	MESO
TCGA-TS-A7PB	0.201850121165698	22.3376525397427	-2.16637772112309	MESO
TCGA-TS-A8AF	-1.02743723639823	22.7236426999976	-2.81174099471118	MESO
TCGA-TS-A8AI	-1.21449903516031	22.8660954658532	-2.78137913930341	MESO
TCGA-TS-A8AS	-0.303433813286005	20.4571759414288	-3.23808448425196	MESO
TCGA-TS-A8AV	1.86354273005899	9.11997764907355	-1.81590395580295	MESO
TCGA-TS-A8AY	-0.902147057324927	22.3597035218886	-3.1521283057434	MESO
TCGA-UD-AABY	-1.40733016451115	22.8922209825924	-2.53747543739866	MESO
TCGA-UD-AABZ	-1.01456668403198	20.2840782010727	-1.60392068968557	MESO
TCGA-UD-AAC1	-1.15121213626782	21.5023664454791	-4.51222910413202	MESO
TCGA-UD-AAC4	-0.639944403872239	22.9894863525136	-2.4577762001379	MESO
TCGA-UD-AAC5	-0.607570607411451	22.6722827560193	-1.363792111467	MESO
TCGA-UD-AAC6	-1.06036271832471	21.2506722341646	-2.10542870163082	MESO
TCGA-UD-AAC7	-2.12092019452413	22.0060516177309	-2.47029997709073	MESO
TCGA-UT-A88C	-0.0515324846401814	21.3552821848101	-2.7660901872163	MESO
TCGA-UT-A88D	-0.234050674787735	10.9971834026162	2.4996448812111	MESO
TCGA-UT-A88E	-0.0815368739247668	23.901071129399	-2.81621945218751	MESO
TCGA-UT-A88G	-2.23171970279263	21.9032835629884	-3.2592214855507	MESO
TCGA-UT-A97Y	-0.851980392801056	20.4889963417484	-3.10874597435673	MESO
TCGA-XT-AASU	1.05359175799198	13.6722730900034	-4.50173465372862	MESO
TCGA-YS-A95B	-1.22266349289542	22.7652577546112	-4.00010086039356	MESO
TCGA-YS-A95C	-0.371170295461156	20.9401937845949	-2.36944544711668	MESO
TCGA-YS-AA4M	1.83818861117222	9.21267433111797	-2.1302003022582	MESO
TCGA-ZN-A9VO	0.787406062720378	22.1997429549007	-2.62047106701101	MESO
TCGA-ZN-A9VP	-3.54267078787912	21.5328899812341	-1.79306630642546	MESO
TCGA-ZN-A9VQ	-1.43433240270495	23.7203633399561	-2.77197008973356	MESO
TCGA-ZN-A9VS	-0.533919465468105	22.4531206155107	-2.3142856332117	MESO
TCGA-ZN-A9VU	0.60450237274384	21.8705754416454	-2.67286761128556	MESO
TCGA-ZN-A9VV	-0.102269186373228	19.8779813768905	-2.03900906819833	MESO
TCGA-ZN-A9VW	-0.638706656276842	23.5948467930155	-2.15974289302148	MESO
TCGA-13-A5FT	-28.6120659147307	21.2194335164637	1.38009429978448	OV
TCGA-29-A5NZ	-28.4968234766287	21.1298401453242	1.60812573608782	OV
TCGA-59-A5PD	-28.7927769727009	21.334804660541	1.06057547490816	OV
TCGA-5X-AA5U	-28.4685765551247	21.1241217736136	1.64749055317157	OV
TCGA-OY-A56Q	-28.5262010735201	21.1384267376408	1.62218603984105	OV
TCGA-VG-A8LO	-28.506061413296	21.1556258187503	1.568727753863	OV
TCGA-WR-A838	-28.4694939548186	21.0749776806481	1.69803674323524	OV
TCGA-2J-AAB1	3.81192034688544	14.745442548014	6.21318590526356	PAAD
TCGA-2J-AAB4	3.3857069106067	13.1224893542011	4.51406321744655	PAAD
TCGA-2J-AAB6	2.83698578739275	13.5614395706472	8.09756563213073	PAAD
TCGA-2J-AAB8	-1.50746886678434	12.336447633456	5.50620791232798	PAAD
TCGA-2J-AAB9	-1.190821772417	12.1637020673406	5.01876918672746	PAAD
TCGA-2J-AABA	0.374105749480504	13.1359075407077	5.38267587986793	PAAD
TCGA-2J-AABE	0.467892989082678	13.406754646592	5.60885102030877	PAAD
TCGA-2J-AABF	3.96157767847331	11.5770722924302	4.86969231922151	PAAD
TCGA-2J-AABH	4.66829405953803	14.3116996809031	6.1639563634049	PAAD
TCGA-2J-AABI	5.22171891040176	13.8211853924693	7.22513427656894	PAAD
TCGA-2J-AABK	3.6621029944872	13.2430333578759	4.44121404404795	PAAD
TCGA-2J-AABO	-0.673291809221316	13.2488123092365	5.95390590768357	PAAD
TCGA-2J-AABP	-3.28681460953341	12.4133260315091	-10.1598653929902	PAAD
TCGA-2J-AABR	0.237085149454792	11.5913688781919	3.7151682474731	PAAD
TCGA-2J-AABT	0.126233471182452	12.1269778125031	3.19475686903362	PAAD
TCGA-2J-AABU	-6.16635342982715	8.13955573275349	9.24850389784608	PAAD
TCGA-2J-AABV	18.3861604686698	24.9672276018844	0.252946463335981	PAAD
TCGA-2L-AAQA	4.77264974381179	15.2983054330302	6.46377275408408	PAAD
TCGA-2L-AAQE	3.5848830846867	14.2391354289574	6.6700542171407	PAAD
TCGA-2L-AAQI	3.51836846599415	13.0479467214797	5.53694329325142	PAAD
TCGA-2L-AAQJ	4.21352381380465	15.1753558618137	5.23317373428487	PAAD
TCGA-2L-AAQL	1.33844968406154	14.3307596423911	5.2553777263931	PAAD
TCGA-2L-AAQM	21.1971794787453	10.2558682212039	-35.1627339604758	PAAD
TCGA-3A-A9I5	1.6400038875301	14.2030982679508	5.04996370690686	PAAD
TCGA-3A-A9I7	3.79115707977609	12.2856133648783	4.29950466794561	PAAD
TCGA-3A-A9I9	4.23450070519361	12.5698417175547	4.68524855867566	PAAD
TCGA-3A-A9IB	5.06950327696668	13.2144381540835	4.91992771045372	PAAD
TCGA-3A-A9IC	2.50036500336142	13.0403362325282	6.04631053136235	PAAD
TCGA-3A-A9IH	4.94520249571083	14.4329339075513	5.24184128742075	PAAD
TCGA-3A-A9IJ	19.4936483731776	8.96395262895692	-33.1238846305699	PAAD
TCGA-3A-A9IL	21.195264637471	10.2644600069421	-35.1865659606197	PAAD
TCGA-3A-A9IN	21.1939847305034	10.2435963523712	-35.133670620845	PAAD
TCGA-3A-A9IO	19.6819536305801	8.93023733900544	-33.4154243312826	PAAD
TCGA-3A-A9IR	20.0035854776769	9.01892729168936	-32.8205099390525	PAAD
TCGA-3A-A9IS	21.1796209040786	10.2150122246186	-35.1163457450087	PAAD
TCGA-3A-A9IU	3.80557617805912	14.7422478479557	3.61038221437119	PAAD
TCGA-3A-A9IV	21.2171012462794	10.2503390454381	-35.1310121767725	PAAD
TCGA-3A-A9IX	4.12580523553653	11.7909457331131	3.63139078599513	PAAD
TCGA-3A-A9IZ	0.401689482249297	12.9289388951635	6.18131926717556	PAAD
TCGA-3A-A9J0	3.26085255448109	14.3231777837444	7.31039052396061	PAAD
TCGA-3E-AAAY	2.69756661856403	12.493660563619	4.4393732444577	PAAD
TCGA-3E-AAAZ	4.96293464052778	14.1624735841355	5.61447189159699	PAAD
TCGA-F2-6879	6.5420173805106	14.2555671176102	5.11606395057927	PAAD
TCGA-F2-6880	18.3872848974008	24.9638087082356	0.25323985880132	PAAD
TCGA-F2-7273	6.63636726240423	11.8557794528818	1.9875676662709	PAAD
TCGA-F2-7276	4.84307568280872	11.9601786384646	1.01776591870749	PAAD
TCGA-F2-A44G	1.54433332066337	12.0007591011459	5.56557133548473	PAAD
TCGA-F2-A44H	-1.10155545999554	12.3288583118173	5.07774069786594	PAAD
TCGA-F2-A7TX	4.8052505228994	12.0603948534074	5.2368586255656	PAAD
TCGA-F2-A8YN	3.43438841430913	13.5421304389737	7.02896213561338	PAAD
TCGA-FB-A4P5	-0.496993010663995	10.7964250326738	3.45626677648678	PAAD
TCGA-FB-A4P6	-0.466594207340213	11.8797550703009	4.3066399824898	PAAD
TCGA-FB-A545	-0.531914525087057	14.2144045935732	6.42811048115416	PAAD
TCGA-FB-A5VM	2.96944478722297	10.890821382322	5.84813165965945	PAAD
TCGA-FB-A78T	4.7501136599632	15.1121354102169	5.77558406136316	PAAD
TCGA-FB-A7DR	2.54686277118886	12.5627980476966	2.35393525802653	PAAD
TCGA-FB-AAPP	-13.2134227539556	-1.73183942326952	35.2027545826141	PAAD
TCGA-FB-AAPQ	-0.785937699085936	13.6402431858588	6.08250010316757	PAAD
TCGA-FB-AAPS	0.712778560777737	11.7346915992833	3.3180174593667	PAAD
TCGA-FB-AAPU	5.44814269686387	15.1478221921073	5.59208742483339	PAAD
TCGA-FB-AAPY	2.66680679263778	12.999772206581	4.89513539098596	PAAD
TCGA-FB-AAPZ	-0.49371761011768	14.2856807572064	6.44048657747641	PAAD
TCGA-FB-AAQ0	3.85039013697278	15.6786767202763	6.59598218435225	PAAD
TCGA-FB-AAQ1	3.57306737006945	12.3784594376743	6.15112018580484	PAAD
TCGA-FB-AAQ2	4.26950496143444	13.5665698595442	6.82022828808551	PAAD
TCGA-FB-AAQ3	1.28774607641916	14.3193544649599	5.39915874390544	PAAD
TCGA-FB-AAQ6	-0.786330571266383	13.8108572688391	6.22335451545719	PAAD
TCGA-H6-8124	4.36277874168927	15.0362672492627	3.80458701887545	PAAD
TCGA-H6-A45N	-0.613712161727509	11.8979263691785	4.36535448459746	PAAD
TCGA-H8-A6C1	2.35763774675875	13.1449286597485	5.1321937634105	PAAD
TCGA-HV-A5A3	-0.42469621754003	14.0727962140918	6.29362669831963	PAAD
TCGA-HV-A5A4	3.23633493969346	15.303009513065	6.3160324639238	PAAD
TCGA-HV-A5A5	1.23802784389742	12.0588256487273	3.78769049863507	PAAD
TCGA-HV-A5A6	2.19146163410931	14.046156175838	6.80267970755075	PAAD
TCGA-HV-A7OL	3.20965735319541	11.7301584137748	6.63282162916742	PAAD
TCGA-HV-A7OP	-15.4757641065118	-1.31276171886792	34.9686610353275	PAAD
TCGA-HV-AA8V	3.22516639671767	12.456643816916	4.31567321713556	PAAD
TCGA-HV-AA8X	4.28735457401795	15.6481872073615	5.3606031269098	PAAD
TCGA-HZ-7289	-11.2209876912654	0.33726673491655	34.6104097328737	PAAD
TCGA-HZ-7918	6.22335294197981	11.6189591133667	2.7549065985474	PAAD
TCGA-HZ-7919	5.46286976017749	13.8600078429353	4.92590026477956	PAAD
TCGA-HZ-7920	4.74396736207992	11.7687418141543	1.16851663501404	PAAD
TCGA-HZ-7922	5.72411945034309	13.5750173392381	4.96104382513713	PAAD
TCGA-HZ-7923	4.62540531068615	11.6638391156954	1.19110895536275	PAAD
TCGA-HZ-7924	7.15737952031775	11.5338891059087	2.17013271644745	PAAD
TCGA-HZ-7925	6.78327687145131	12.0830494235868	2.51143618819179	PAAD
TCGA-HZ-7926	6.81458256141957	11.9556394462539	2.51564284535642	PAAD
TCGA-HZ-8001	5.70902280130981	11.9065066683885	2.6153569548311	PAAD
TCGA-HZ-8002	4.31823938603857	11.8723074555462	1.92052361084132	PAAD
TCGA-HZ-8003	6.48556443309529	10.6017205897953	3.06821301621392	PAAD
TCGA-HZ-8005	5.56743140665356	12.4119428654588	5.54858368751182	PAAD
TCGA-HZ-8315	5.09629100907781	13.3257957116975	2.57437825993049	PAAD
TCGA-HZ-8317	6.04420352724483	11.1758846083091	3.04563687015547	PAAD
TCGA-HZ-8519	5.05216144730632	12.0369568500826	0.858525696593869	PAAD
TCGA-HZ-8636	5.81863407972878	13.6281483706903	3.92678270583206	PAAD
TCGA-HZ-8637	5.75650187482043	10.7474835198283	0.676006638729091	PAAD
TCGA-HZ-8638	7.02297092290461	11.4586666538151	2.00763915853443	PAAD
TCGA-HZ-A49G	1.71947248612967	12.4439717417987	4.13760160880399	PAAD
TCGA-HZ-A49H	4.25225483286718	11.3551997515181	3.67127236570853	PAAD
TCGA-HZ-A49I	2.15212756013274	12.7680188362593	5.0389380904536	PAAD
TCGA-HZ-A4BH	2.51487310305518	12.3989910172024	5.34714163913265	PAAD
TCGA-HZ-A4BK	2.76721607431767	12.7339406617555	5.20079335825084	PAAD
TCGA-HZ-A77O	4.75861417032052	13.512470630398	4.80410428555966	PAAD
TCGA-HZ-A77P	3.79971041642457	12.8100871046843	2.05164394303925	PAAD
TCGA-HZ-A77Q	1.13881202854618	11.5740509246656	3.12031005105348	PAAD
TCGA-HZ-A8P0	1.95446453902869	13.1042447710641	5.32191038905291	PAAD
TCGA-HZ-A8P1	3.14896957387685	15.7631120487916	6.66397708539933	PAAD
TCGA-HZ-A9TJ	3.22607369147464	14.4118967161697	7.28365026854239	PAAD
TCGA-IB-7644	6.37985874894697	13.5470382027949	4.58612922461957	PAAD
TCGA-IB-7645	2.83541455219831	10.6497222891112	1.94022287527547	PAAD
TCGA-IB-7646	5.883290352226	12.4303841250146	5.63052039888431	PAAD
TCGA-IB-7647	6.951379282804	11.8737891596775	2.46498659901581	PAAD
TCGA-IB-7649	1.99938443505067	11.0379430292427	3.03816992680619	PAAD
TCGA-IB-7651	7.2415589981222	12.2301616715472	2.63210560221862	PAAD
TCGA-IB-7652	7.12574337282702	12.0063147696985	2.4678734897841	PAAD
TCGA-IB-7654	7.24354476401124	12.2215918061734	2.54426867700502	PAAD
TCGA-IB-7885	6.38010782750438	11.9437300182	2.4526794005295	PAAD
TCGA-IB-7886	6.08467023701986	14.2416035414043	5.41676988317507	PAAD
TCGA-IB-7887	5.94587000611341	12.5185670289014	2.35031274625962	PAAD
TCGA-IB-7888	1.70669009146727	11.0563794424755	2.77854102120846	PAAD
TCGA-IB-7889	5.88612435186925	12.1616242476269	2.7884669542296	PAAD
TCGA-IB-7890	2.77189722305106	14.5682004637162	3.05911471381756	PAAD
TCGA-IB-7891	6.16104803745464	11.6829672591575	2.73835430112743	PAAD
TCGA-IB-7893	6.86490251086239	12.2665787580475	3.6768736315086	PAAD
TCGA-IB-7897	3.91932687129474	11.4261270257432	1.65195245240082	PAAD
TCGA-IB-8126	6.38417024117842	10.7372282377755	3.0471050991817	PAAD
TCGA-IB-8127	7.13437909327806	13.7006921745091	4.01322958660276	PAAD
TCGA-IB-A5SO	4.3470756492548	12.1564526198938	2.46831826226412	PAAD
TCGA-IB-A5SP	5.0404929471737	14.9302357608218	6.74861334110156	PAAD
TCGA-IB-A5SQ	2.69674026053435	11.8262863736555	2.51780035294145	PAAD
TCGA-IB-A5SS	5.89547968546576	13.0544844287599	4.97064682134446	PAAD
TCGA-IB-A5ST	2.0806762458494	8.90764073824689	-0.844140568234461	PAAD
TCGA-IB-A6UF	4.5860072192381	15.4238717500565	6.59628455598402	PAAD
TCGA-IB-A6UG	4.61986921314514	14.2577054133604	5.81617974666488	PAAD
TCGA-IB-A7LX	4.42245697759568	15.8373618541736	6.51875755405464	PAAD
TCGA-IB-A7M4	3.80352842418337	12.7045569059645	6.65113716607896	PAAD
TCGA-IB-AAUM	4.57288909688189	11.4745622180779	3.83720469159402	PAAD
TCGA-IB-AAUN	3.851120567607	13.4165245320383	6.95254500580446	PAAD
TCGA-IB-AAUO	2.78820801894932	13.3123702233265	5.30409102498932	PAAD
TCGA-IB-AAUP	2.0757766767259	8.28301708464637	-0.866608660733261	PAAD
TCGA-IB-AAUQ	0.646818693948008	12.9697266632905	4.72447613973369	PAAD
TCGA-IB-AAUR	2.16768473202291	8.26069247210933	-1.05730519473657	PAAD
TCGA-IB-AAUS	1.70369085868829	10.3911640460262	1.0599338621389	PAAD
TCGA-IB-AAUT	2.10804733292529	12.0576537786004	4.12851195925801	PAAD
TCGA-IB-AAUU	3.50724967218708	13.9247955079646	6.68664503231766	PAAD
TCGA-IB-AAUV	4.146680391675	11.5255172276442	1.17820124145102	PAAD
TCGA-IB-AAUW	3.83007664812475	12.0289768286532	2.28690578892922	PAAD
TCGA-L1-A7W4	4.16635778355909	12.6082370304763	7.17440098102897	PAAD
